regime,prompt_length,seed,query,output_mse,jacobian_u_mse,jacobian_v_mse
isotropic,512,6,9,0.0003294792946003823,0.00010029087876149436,0.0002744674110288655
isotropic,512,6,10,0.0002416125072721238,0.0010400793775404054,0.00027420215288921705
isotropic,512,6,11,0.00026758861816505303,0.00016516515800731003,0.00025377373435546256
isotropic,512,6,12,0.0003735221466008578,0.0002813057372207669,0.0003153683776791411
isotropic,512,6,13,0.00035491046493913553,0.0003282909491485815,0.0003050171277677637
isotropic,512,6,14,0.00025654616670111745,0.00022999638060608758,0.00019983010486667173
isotropic,512,6,15,0.00024150737774608847,1.968322459064358e-05,0.0002289075699110535
isotropic,512,6,16,0.0002646519075377948,0.0003765135041477513,0.0002475136544182765
isotropic,512,6,17,0.00026586748330476425,0.0009259871891850966,0.0003085471024192483
isotropic,512,6,18,0.0002444966399681944,0.0009474045333011055,0.00028626427983336714
isotropic,512,6,19,0.0003766429148235054,0.0004915721457482602,0.00025232726003242376
isotropic,512,6,20,0.0002573344269609089,0.00016233295608274816,0.00025630133825202
isotropic,512,6,21,0.0002464824182583633,0.000250009591548698,0.00021220746580259572
isotropic,512,6,22,0.0002411600894004362,0.0008665319153920807,0.0002747309754733326
isotropic,512,6,23,0.00022712954913769307,0.0003119351761877526,0.0002722940756426683
isotropic,512,6,24,0.0003151672991122592,0.0004135138418561755,0.00023343678639693206
isotropic,512,6,25,0.0002372537796127828,0.0004803916684887978,0.0002599431910211326
isotropic,512,6,26,0.0002782795508417286,0.0009472267584429568,0.0003307712531442257
isotropic,512,6,27,0.0002817431116178617,0.0016086829869225686,0.0002902713707127892
isotropic,512,6,28,0.0002846928163470221,0.000519423103660089,0.0002667846092257082
isotropic,512,6,29,0.0003533654462979075,0.00014528596184366091,0.00027046471288940993
isotropic,512,6,30,0.00022589634799384756,0.00042687742394773877,0.00021182470551984277
isotropic,512,6,31,0.00021769634398645865,0.00034101510043185463,0.00024836079360166793
isotropic,512,6,32,0.00024010389160761516,0.0007921702616034113,0.00024260153668122624
isotropic,512,6,33,0.00023440280349780479,0.0011121689312792017,0.0002792935282678525
isotropic,512,6,34,0.00029580115203620193,0.002692565023517738,0.00034735072378365813
isotropic,512,6,35,0.00036564169666389947,0.0006533087657720348,0.00026302856153880515
isotropic,512,7,0,0.0005415751938585079,0.0006651407541383094,0.0005511763434071337
isotropic,512,7,1,0.0002833696052677835,0.00010032761753320033,0.000423251595293351
isotropic,512,7,2,0.00023892492475699549,0.0007103992739158639,0.00029903006853277856
isotropic,512,7,3,0.00025905895523951216,0.0002516353136877022,0.00036887445053770875
isotropic,512,7,4,0.00037100062789810283,0.0004246114014967575,0.00041791731360614015
isotropic,512,7,5,0.00024465550551316923,0.000145265437999345,0.0004396386455509715
isotropic,512,7,6,0.00022736292172917318,0.00010502979643051784,0.0003897747429257409
isotropic,512,7,7,0.00015572715175318276,0.000392100262127961,0.0004409124564965641
isotropic,512,7,8,0.00018517176934020713,5.5717734551997016e-05,0.0003932615327120241
isotropic,512,7,9,0.00032556456876922554,0.00019097297318008882,0.00039605707994085624
isotropic,512,7,10,0.00020983795657894994,0.0003614224077342949,0.0003882621727032094
isotropic,512,7,11,0.00019752953115560057,0.0002320399875548797,0.0003520492270585884
isotropic,512,7,12,0.00022389544035090005,0.00012493651658437567,0.0003608908967259715
isotropic,512,7,13,0.00022073047582842078,0.000641739558629869,0.0003175614187579327
isotropic,512,7,14,0.00019556453720131283,0.0006950847135369422,0.0003225501374508916
isotropic,512,7,15,0.00019821330670633728,0.00018478149222300104,0.00034353856675350253
isotropic,512,7,16,0.0001864333234512885,0.00020946929274225358,0.00040006292803542224
isotropic,512,7,17,0.00018377184829629226,0.0002027153039889857,0.00039482746050809156
isotropic,512,7,18,0.00017470342429367746,0.00028641489445478273,0.0004255274378531373
isotropic,512,7,19,0.0002445836902139818,0.0017646645594309454,0.00032522001165011174
isotropic,512,7,20,0.00017449368037630603,0.0004193312689420451,0.00032154870030871077
isotropic,512,7,21,0.00048754117637399627,0.0009281369676117512,0.0005075417432034321
isotropic,512,7,22,0.0001582416059815283,0.0001108345495424261,0.00036473982332974454
isotropic,512,7,23,0.00019164531979370516,0.0004494897879387262,0.0003016513804996074
isotropic,512,7,24,0.00017800413378659384,6.296540856533772e-05,0.0003909683398650414
isotropic,512,7,25,0.0004349731394471424,0.0005381728018659555,0.00047351485063964555
isotropic,512,7,26,0.00030392626261792566,0.0004319997753007858,0.0003650780349313283
isotropic,512,7,27,0.00018614157945022767,0.00014225711894546436,0.00037139071451296754
isotropic,512,7,28,0.0002408311295639472,0.0002225968169265858,0.00043200731385863785
isotropic,512,7,29,0.00044277554889513514,0.0004076510165314388,0.0004937086998593247
isotropic,512,7,30,0.00023818758401657886,0.0004403624154697493,0.0003727717450128095
isotropic,512,7,31,0.00017124846826022068,0.0002632006669966905,0.000414287677717073
isotropic,512,7,32,0.00018383052945952007,0.00021294115595259713,0.000339932090142032
isotropic,512,7,33,0.00034881495092700394,0.0002054131797476515,0.00043218911669788956
isotropic,512,7,34,0.00018393709276152593,0.0010429063568218983,0.0003026999692082915
isotropic,512,7,35,0.00013138744923338146,0.0003269416354912567,0.0003740846581996248
isotropic,1024,0,0,1.579651866076339e-05,0.00028255048877661403,0.00016185588954085707
isotropic,1024,0,1,2.7652787778935064e-05,0.0004371413309650715,0.00011222002904223228
isotropic,1024,0,2,5.662962870920671e-05,0.00037743280847357143,0.00022844224323819454
isotropic,1024,0,3,1.6731350718059706e-05,7.353664525543282e-05,0.00012548764318208114
isotropic,1024,0,4,1.794883233480355e-05,0.001356855584428357,7.615449752291963e-05
isotropic,1024,0,5,1.997798063927016e-05,0.0003321936461531895,0.00012707240167545987
isotropic,1024,0,6,5.841418759495237e-05,0.00048751464523450307,6.648175103874609e-05
isotropic,1024,0,7,3.1739862230907456e-05,0.00017979986066847883,0.0001788795928367662
isotropic,1024,0,8,6.011452043809891e-05,0.0003999887677149518,0.00030977630993315065
isotropic,1024,0,9,2.5783343740315333e-05,0.00016195796677742004,0.00013865482997514259
isotropic,1024,0,10,2.0849612346273537e-05,8.39715016816174e-05,7.523081294515258e-05
isotropic,1024,0,11,0.00016362055668894712,0.002301302904454241,0.0001836789935460155
isotropic,1024,0,12,3.73597448422992e-05,0.0006034251972177537,0.00011095321617599791
isotropic,1024,0,13,1.2695613188718835e-05,0.0007750603766941812,9.309778315642405e-05
isotropic,1024,0,14,4.3265168521734456e-05,0.002001388759969583,9.60765751997348e-05
isotropic,1024,0,15,4.5200512595381364e-05,0.000529766997272144,9.516434485336993e-05
isotropic,1024,0,16,2.4041924566227075e-05,0.00018236602353901307,0.00011274354373746272
isotropic,1024,0,17,3.581100436393558e-05,0.0001877985990875689,8.948184507579697e-05
isotropic,1024,0,18,3.0211699124028678e-05,0.0003254435004528548,0.0001907410377654191
isotropic,1024,0,19,0.00010802202101128355,0.0012287022094883858,0.00010615013142759096
isotropic,1024,0,20,7.588361442766743e-05,0.000944840577218122,0.0002918032964563808
isotropic,1024,0,21,8.978444822097213e-05,0.0013412902567081805,0.00035945693843150375
isotropic,1024,0,22,2.007446960916448e-05,0.0003946419231699729,0.00023783245784252094
isotropic,1024,0,23,7.274151060456946e-06,0.00024720471269135347,0.00012371172858086874
isotropic,1024,0,24,1.603806548351676e-05,5.899903128302544e-05,7.732983851950206e-05
isotropic,1024,0,25,2.79708886210459e-05,0.000740055926745564,4.34136760523277e-05
isotropic,1024,0,26,2.5328009788427144e-05,0.0002266529625978181,0.0002220122151852014
isotropic,1024,0,27,4.6130489606808865e-05,0.001045194380383798,9.783368158393591e-05
isotropic,1024,0,28,0.00012395359320215555,0.0013556583658559202,0.00012614166939137113
isotropic,1024,0,29,3.126828190615703e-05,0.00012925724502076404,7.80922112143178e-05
isotropic,1024,0,30,7.627100975133827e-06,0.0002181825554722397,0.00013312551166213461
isotropic,1024,0,31,0.00011426571869352213,0.0014793922238497841,0.0001547796740923468
isotropic,1024,0,32,2.2945962066804858e-05,0.0005958487668164333,4.47203370335688e-05
isotropic,1024,0,33,1.0836756364861105e-05,0.00019915043145417134,0.0001129876586325925
isotropic,1024,0,34,2.3259502082230326e-05,0.00017651644667609345,9.324354783115077e-05
isotropic,1024,0,35,7.416477050398245e-05,0.0008539006430058041,8.152351992208173e-05
isotropic,1024,1,0,4.7215671909406736e-05,3.6740396690372625e-05,0.0002583565086214492
isotropic,1024,1,1,4.095038194411475e-05,2.022195441024395e-05,0.00019709758131973782
isotropic,1024,1,2,4.1301311869692116e-05,9.117991394981133e-05,0.00018325104873071526
isotropic,1024,1,3,3.186959073680832e-05,0.00034010039540989,0.0002202388547781236
isotropic,1024,1,4,5.393703998786528e-05,0.00028659572421211563,0.0002884193268376256
isotropic,1024,1,5,2.471993539207239e-05,0.0002778000763536821,0.00022292939152211038
isotropic,1024,1,6,2.9466617128564626e-05,0.0001341516044317568,0.00022462761812501548
isotropic,1024,1,7,5.890336722825879e-05,0.00015720866438326473,0.00029091269822753915
isotropic,1024,1,8,4.6862953746974504e-05,0.0003097945818280187,0.00021723882955524933
isotropic,1024,1,9,0.0001128655753123922,0.00032753468349642123,0.0003922128577067706
isotropic,1024,1,10,6.909811489446838e-05,7.981932778187258e-05,0.00030207597988312403
isotropic,1024,1,11,4.648429441167058e-05,0.0003711713087681857,0.000257377874959359
isotropic,1024,1,12,0.00021772212859257843,0.000503247981929275,0.0004215294558970347
isotropic,1024,1,13,3.8349036722362376e-05,0.00016675265493845643,0.00021157078936905616
isotropic,1024,1,14,7.806704116308428e-05,0.00012678659630407856,0.0003055476770560272
isotropic,1024,1,15,8.54652910062457e-05,0.00012126675487974708,0.00028613406392303164
isotropic,1024,1,16,4.167772400609599e-05,0.0002826144568827707,0.00017684163577138943
isotropic,1024,1,17,7.136006432066795e-05,6.523112743004155e-05,0.00028445141230123126
isotropic,1024,1,18,6.073115329165973e-05,8.41361557842525e-05,0.00022659607033171666
isotropic,1024,1,19,3.1288194813675767e-05,8.088674024204935e-05,0.00021664531005344763
isotropic,1024,1,20,0.00033824337220318245,0.0012503809627348174,0.0007626325765269051
isotropic,1024,1,21,0.00022475751537581092,0.0007575766690434457,0.0005413646088981585
isotropic,1024,1,22,4.490431291270514e-05,0.0004283405842382947,0.00018134311160374097
isotropic,1024,1,23,4.143503917208233e-05,0.0003674865522833231,0.0003438428721102375
isotropic,1024,1,24,3.174677705995735e-05,0.0002515515521141451,0.00028766153398618864
isotropic,1024,1,25,5.042289433322163e-05,3.437154723989453e-05,0.0002617917092360163
isotropic,1024,1,26,4.1801665291600634e-05,0.00016815794458981305,0.00016988315173630103
isotropic,1024,1,27,0.00016279332966448717,0.00020724396210210905,0.00034755698346945914
isotropic,1024,1,28,4.61640541724339e-05,0.00023961995813977764,0.00023380377808698139
isotropic,1024,1,29,6.08644717324396e-05,0.0005550837193217821,0.00039210196734996197
isotropic,1024,1,30,3.249258881413035e-05,0.0001674586528080636,0.00020915446080575051
isotropic,1024,1,31,4.758622345233292e-05,9.612433278603175e-05,0.00018125119865616812
isotropic,1024,1,32,3.0319344668930006e-05,0.0001511236406086286,0.0002607754381157385
isotropic,1024,1,33,4.067706610816319e-05,0.0003959204312290093,0.0002741397147564985
isotropic,1024,1,34,4.9546319190172086e-05,0.0003192681685204562,0.00025159554135610265
isotropic,1024,1,35,3.190536481699958e-05,0.00011074988307646637,0.00023637940685738995
isotropic,1024,2,0,0.00021466862679629266,5.0468214410130694e-05,0.00013529345213810664
isotropic,1024,2,1,0.0002577225328866763,0.0001072889106062181,0.00017631303642822992
isotropic,1024,2,2,0.00023059230097940346,0.00010013221335753509,0.0001465618853634238
isotropic,1024,2,3,0.0003114292970403215,0.0003077661350029614,0.00017245433566305546
isotropic,1024,2,4,0.00025619112945194614,5.9100225451506226e-05,0.00016145610176573482
isotropic,1024,2,5,0.0002798686134467629,0.0001283458218912359,0.00018097784129582497
isotropic,1024,2,6,0.00023947172185971957,0.00037827593004156017,0.00015265738132674183
isotropic,1024,2,7,0.0001812713884926576,0.00044727847980923917,9.574591747097788e-05
isotropic,1024,2,8,0.00021985254771468769,0.00024341877469193118,0.00012827000636872121
isotropic,1024,2,9,0.00021373071297549448,0.00042343774908859435,0.00014502543651821937
isotropic,1024,2,10,0.00011228617396520432,0.0005224179200000158,7.253170524011973e-05
isotropic,1024,2,11,0.00017842093449489343,0.0002441651522916578,0.00012352551846733458
isotropic,1024,2,12,0.00026163076693471495,0.00012134450996317406,0.0001674503433669839
isotropic,1024,2,13,0.0002043775684024815,8.716611497027807e-05,0.00013289323815055906
isotropic,1024,2,14,0.0001507570761825215,0.0006315718545343205,9.172147721345523e-05
isotropic,1024,2,15,0.00021397475097101955,5.1969518674524686e-05,0.00015250961030828397
isotropic,1024,2,16,0.00028837599688446864,0.00022712645525318554,0.00016747271551940604
isotropic,1024,2,17,0.0002307819711696296,2.2036860925392795e-05,0.000150793033205792
isotropic,1024,2,18,0.00024446877161006796,7.84932417168817e-05,0.00015668598407771
isotropic,1024,2,19,0.0002605374539919077,2.4016619533591456e-05,0.00016885661709257663
isotropic,1024,2,20,0.0002048193293189608,7.078753785015731e-05,0.00013324080025197844
isotropic,1024,2,21,0.0002816686917483036,0.00012240488468024557,0.0001867373211252497
isotropic,1024,2,22,0.0001793898901755979,0.0003344868105225833,0.00010688818297933212
isotropic,1024,2,23,0.0002445223321959084,0.0001589205695048952,0.000148933958484418
isotropic,1024,2,24,0.00022084088193996115,6.993293009529717e-05,0.0001512042290620863
isotropic,1024,2,25,0.00022289957805011765,0.00030191433033922925,0.0001407659804284994
isotropic,1024,2,26,0.00025972464516352175,0.00019498603372355422,0.00018362844494083613
isotropic,1024,2,27,0.0002991701308139133,0.000481540696846424,0.00017491892234994917
isotropic,1024,2,28,0.00027332846666657673,3.5954405098512794e-05,0.0001728693752921202
isotropic,1024,2,29,0.0002657410571246068,1.980400720221261e-05,0.00016925817285885205
isotropic,1024,2,30,0.000291346426402382,0.0002564192036690996,0.00017631711549969146
isotropic,1024,2,31,0.00012142430970012174,0.0006747506096420044,9.854360382492228e-05
isotropic,1024,2,32,0.00024836984072506625,0.0004882991021571232,0.0001497238792454909
isotropic,1024,2,33,0.00023463632737306727,0.000144570311493819,0.00014560395145068772
isotropic,1024,2,34,0.00025905988081475296,8.596321466685045e-05,0.00016286041492744998
isotropic,1024,2,35,0.00025442681767433404,0.0002702602611671854,0.00016737109573061452
isotropic,1024,3,0,0.0002376027405428969,0.00012702156332741805,0.00017163203007123452
isotropic,1024,3,1,0.00019709672915194337,0.00047225151783618715,0.00014393893455685693
isotropic,1024,3,2,0.0002658671516064014,0.00014045902902420405,0.0002333650663387705
isotropic,1024,3,3,0.00022713242048666657,9.743286096684717e-05,0.00019134961668189077
isotropic,1024,3,4,0.0001743628775093482,0.000355784606756581,0.00018331723008522795
isotropic,1024,3,5,0.00023498928543313097,0.0001591981902105574,0.0001719788981120796
isotropic,1024,3,6,0.00030016145089564695,0.00022894028494107463,0.00022264980471057007
isotropic,1024,3,7,0.00021484358814841307,0.00043511321945515884,0.0001935295479051626
isotropic,1024,3,8,0.00018887440138019677,0.0002419945627531183,0.00017710470446954607
isotropic,1024,3,9,0.00021538063827149858,0.0003056171527582031,0.0001756383576529164
isotropic,1024,3,10,0.00033154170557922393,0.00015527740773824779,0.00028549031061255744
isotropic,1024,3,11,0.000465146096561527,0.0007241323605997677,0.00043988785495869187
isotropic,1024,3,12,0.00024843054960881035,0.00014412974130406973,0.00019621614333221495
isotropic,1024,3,13,0.0004638756934604005,0.0006530551773890729,0.000440535193675453
isotropic,1024,3,14,0.0002978712264956088,0.00015116036273388802,0.00020423983563256439
isotropic,1024,3,15,0.0001391403516700567,0.0007158719496740888,0.00013128558125903155
isotropic,1024,3,16,0.00022280076886214083,0.0003149342016972547,0.0001569809203217719
isotropic,1024,3,17,0.00020762526173109642,0.0002639187263603071,0.00019569549107756153
isotropic,1024,3,18,6.79681270670467e-05,0.00067435707480394,8.778561884433114e-05
isotropic,1024,3,19,0.00021171791461487062,6.402459518868159e-05,0.00018219322360116982
isotropic,1024,3,20,0.0003357800456270807,0.00021193481896074394,0.0002999699336865327
isotropic,1024,3,21,0.00025829976075345326,0.00016490766857104423,0.00018220309207052018
isotropic,1024,3,22,9.431253436965517e-05,0.0008575216543405443,8.635035024867124e-05
isotropic,1024,3,23,0.00032615100236087864,0.00027570539563893866,0.0002923153593597875
isotropic,1024,3,24,0.0004371616679681167,0.0003462393598922405,0.00026689345958149773
isotropic,1024,3,25,0.00036578162995160463,0.00024872105426273735,0.00025352969825820094
isotropic,1024,3,26,0.00019548535377464572,0.00017900257159018842,0.0001444336921018952
isotropic,1024,3,27,0.0002776837421890068,0.00010567862197058281,0.0002472439952102346
isotropic,1024,3,28,0.00024323211655535542,0.00029907692759655735,0.0002235223639236602
isotropic,1024,3,29,0.0002387116998136742,4.475855760426659e-05,0.00018889426052759006
isotropic,1024,3,30,0.00019941111758268752,0.0001587406809891204,0.0001886532920986493
isotropic,1024,3,31,0.0004484182628567485,0.0003509735585118813,0.00037564515983897
isotropic,1024,3,32,0.00040079264310450966,0.0003471735834302412,0.00031173876369965255
isotropic,1024,3,33,0.0003081865608794898,0.00013962875166848655,0.00024243180480637712
isotropic,1024,3,34,0.00013216088580770673,0.0006741870713431979,0.00012263839336564125
isotropic,1024,3,35,8.180000788160167e-05,0.0016975108871058998,7.524722794514604e-05
isotropic,1024,4,0,2.4272824938795233e-05,0.0006506094596928113,2.526495126640696e-05
isotropic,1024,4,1,5.31109630583597e-05,0.00037191065910604,3.5489513761320845e-05
isotropic,1024,4,2,5.6798060118788644e-05,0.0004941475583666318,3.430768430145278e-05
isotropic,1024,4,3,4.366404681959643e-05,0.00035644238998897525,5.108158653097804e-05
isotropic,1024,4,4,2.990210445470684e-05,0.0002536183252550386,1.8507518756599862e-05
isotropic,1024,4,5,3.606413079658092e-05,0.00044022673369522924,3.480944251180163e-05
isotropic,1024,4,6,3.563491379471717e-05,0.00014726992648725636,2.0056297022936742e-05
isotropic,1024,4,7,3.978441927474969e-05,0.0006447426769705428,5.1862196892499516e-05
isotropic,1024,4,8,4.20598250722796e-05,9.737265415788396e-05,2.241737599175076e-05
isotropic,1024,4,9,4.346321749306112e-05,0.00033431027627462594,3.866562950890607e-05
isotropic,1024,4,10,2.9778073945981542e-05,0.00024476634209437225,3.403027656565147e-05
isotropic,1024,4,11,2.8537499293245235e-05,0.0005669679794914601,2.6163889400609262e-05
isotropic,1024,4,12,4.646281046206251e-05,9.98451297021451e-05,2.4360460413407565e-05
isotropic,1024,4,13,4.526318544899101e-05,0.001193253763574696,5.20323455398749e-05
isotropic,1024,4,14,2.4865139696508423e-05,0.0005608766115064018,3.0153929891224583e-05
isotropic,1024,4,15,3.7368518239702466e-05,0.0002597056778626583,3.338124454200605e-05
isotropic,1024,4,16,3.716143522653064e-05,0.0006044585637566803,2.5177447954725152e-05
isotropic,1024,4,17,4.379239708530603e-05,9.149901739738383e-05,2.7489540070396015e-05
isotropic,1024,4,18,7.284439008259887e-05,0.0007713491417152014,7.690754205252622e-05
isotropic,1024,4,19,4.6976091387612395e-05,0.00042323674392359537,3.945144538380491e-05
isotropic,1024,4,20,7.395365704749332e-05,0.0006359635153323326,4.156391238977159e-05
isotropic,1024,4,21,5.2178177723832606e-05,0.00012958173273756271,5.1141186719466986e-05
isotropic,1024,4,22,8.326304221915807e-05,0.0007882706810480897,5.314375350240038e-05
isotropic,1024,4,23,3.767524271671128e-05,0.0003890471661852397,2.4608545560640282e-05
isotropic,1024,4,24,6.948102193616109e-05,0.0004189819457509965,3.7934264875436586e-05
isotropic,1024,4,25,4.853151962253338e-05,0.00021948294343309592,3.666713631052347e-05
isotropic,1024,4,26,4.733887251589456e-05,0.0006424672295283753,2.7390610184412614e-05
isotropic,1024,4,27,5.293953456890744e-05,0.0002513981835463019,2.9064384270939357e-05
isotropic,1024,4,28,5.827940760869966e-05,0.00030202518905193137,3.952489552448839e-05
isotropic,1024,4,29,0.00010542443907284202,0.0009146219414878954,6.999030963487223e-05
isotropic,1024,4,30,2.3181480177717985e-05,0.0002842288526757124,2.0090148997477333e-05
isotropic,1024,4,31,4.422139187621166e-05,0.0003354673464037816,5.637142426680229e-05
isotropic,1024,4,32,2.4576053188976047e-05,0.0003368390031183733,1.5723173367746552e-05
isotropic,1024,4,33,2.8887956661047204e-05,0.0007810509343882598,1.608282661602531e-05
isotropic,1024,4,34,4.138278325569525e-05,0.00014488933239866,2.738427074736757e-05
isotropic,1024,4,35,3.1462696890975616e-05,0.0008797354599019302,1.9996171037571455e-05
isotropic,1024,5,0,0.00012063782807238657,0.00021002798721147554,0.0001400016044531825
isotropic,1024,5,1,0.00015444575444562174,0.0005299801918201646,0.0001367439793592492
isotropic,1024,5,2,0.0001368112373193183,0.00020076383769917458,0.00013010354355356241
isotropic,1024,5,3,0.00011088699692464224,0.0008121573462015999,0.00010519275099182318
isotropic,1024,5,4,0.00014450026467946556,0.00013378017352540716,0.00013168194932994492
isotropic,1024,5,5,0.00012470749813587814,0.00022364020179805734,0.0001233273570903225
isotropic,1024,5,6,9.954715682163062e-05,0.0005362831844179774,0.00011304592894349072
isotropic,1024,5,7,0.00010561191318969343,0.0004188356739884929,0.00011428546065929637
isotropic,1024,5,8,0.0001526648516612156,0.0005448887493836046,0.00010612445169653073
isotropic,1024,5,9,0.00012971975585234174,0.0003103873722994984,0.00011032229915693714
isotropic,1024,5,10,0.0001349145583514146,0.0005456585406871143,0.00012704997373520638
isotropic,1024,5,11,0.00012137432914025907,2.755579043270438e-05,0.00012325584296978443
isotropic,1024,5,12,0.00013777820154995863,0.00036043161297545114,0.0001182111983158565
isotropic,1024,5,13,0.0001398111890819801,0.002070531920700641,0.00011978755605932495
isotropic,1024,5,14,8.97582699322954e-05,0.0011552768614864017,0.000104848479217555
isotropic,1024,5,15,0.00014289983210362883,0.0006843996666176042,0.00014725426521403512
isotropic,1024,5,16,8.818585584844939e-05,0.0006982674294825333,0.0001007854951895888
isotropic,1024,5,17,0.00020326168984146357,0.001581899112170934,0.0001638743208595831
isotropic,1024,5,18,0.0001047691668274044,0.0001907898539721282,0.00012225355018265755
isotropic,1024,5,19,0.00017042681486983125,0.001489517435351583,0.00010678100929342842
isotropic,1024,5,20,0.0001287365545039912,0.0007712677370932595,0.00015118626322706627
isotropic,1024,5,21,0.00014119041653668958,0.0006547024448470347,0.00015346918805206236
isotropic,1024,5,22,0.00011536838471057162,0.00030932643886891225,0.00012704518789654015
isotropic,1024,5,23,0.0001030732317702412,0.0009998084447578963,0.00011381464132443393
isotropic,1024,5,24,9.327156801837968e-05,0.0010804169664992596,0.00010354250675482546
isotropic,1024,5,25,0.00020055732958649901,0.0009743028754483506,0.000127331152353627
isotropic,1024,5,26,0.00025834293100596986,0.0013386114494394678,0.00017895956334853814
isotropic,1024,5,27,0.00014279106786796992,0.00016540068267195492,0.00013118956528345577
isotropic,1024,5,28,0.00011504036956433075,0.0011372619091692448,0.00011846208171797064
isotropic,1024,5,29,0.00013189537757463075,0.00014427262739392374,0.00011897036680809443
isotropic,1024,5,30,0.00011636848142375375,0.0006615550970426537,0.0001026734718877626
isotropic,1024,5,31,8.471073886825347e-05,0.0013098789047829014,0.00010453349794455077
isotropic,1024,5,32,0.00011691441200747108,0.0009265071072105221,0.00013700700393233135
isotropic,1024,5,33,0.0002851208437351444,0.002116144534969108,0.0001774411179049179
isotropic,1024,5,34,9.636456416873765e-05,0.0002487204519275812,0.0001068280455516843
isotropic,1024,5,35,8.855096160314997e-05,0.0002755009635978368,9.482630721848186e-05
isotropic,1024,6,0,0.0002981744923228375,0.00025538960810691526,0.000332998709376823
isotropic,1024,6,1,0.00037357163305955135,0.0007736002551685173,0.00043323380176491823
isotropic,1024,6,2,0.00015964430434217184,4.898375963975429e-05,0.0002176381166188544
isotropic,1024,6,3,6.234113073840404e-05,0.001694899323446278,0.0002980224400620478
isotropic,1024,6,4,5.600784725519822e-05,0.0002196031523498059,0.00015145108615205653
isotropic,1024,6,5,8.932994073809286e-05,9.80176717004065e-05,0.00016954341432277932
isotropic,1024,6,6,0.000126262842937125,0.00024520723468329255,0.00019639475074877428
isotropic,1024,6,7,8.797280758361274e-05,0.0005024925515535051,0.00018512105857447627
isotropic,1024,6,8,1.70007774665139e-05,0.0008740031159320254,0.0001690712338835668
isotropic,1024,6,9,0.0001402671191761658,1.9515989903004197e-05,0.00020333202075202415
isotropic,1024,6,10,1.897347995414905e-05,0.000660100386323789,0.00014725791927173385
isotropic,1024,6,11,1.5544039301905062e-05,0.000915103504321108,0.00016516619546717468
isotropic,1024,6,12,4.030263793144328e-05,0.000538037450583362,0.00015598906359827553
isotropic,1024,6,13,0.00012889665968412046,0.0003445956203003857,0.00019353646930636703
isotropic,1024,6,14,1.1515416308710787e-05,0.0010488312053814975,0.00015403203533320475
isotropic,1024,6,15,1.5332334254348295e-05,0.00042759908213808694,0.00014290521608377498
isotropic,1024,6,16,1.5579431444377675e-05,0.00040756464748614794,0.00017405344566989888
isotropic,1024,6,17,7.936073287556984e-05,0.0001796347142073754,0.00017255908962006544
isotropic,1024,6,18,7.853308017797525e-05,5.154443461870259e-05,0.00016301544741417323
isotropic,1024,6,19,0.00013523859537646615,0.0002073288158658645,0.00021863015654874747
isotropic,1024,6,20,9.442954827247466e-05,0.0001896584456364592,0.00018565783687571636
isotropic,1024,6,21,0.00011138836483891602,0.00022925124492762617,0.0001763589163294271
isotropic,1024,6,22,0.00016174264334523867,0.0003537457819270217,0.00022750055019527438
isotropic,1024,6,23,2.5985226169349053e-05,0.001440656229851252,0.00017385522964135413
isotropic,1024,6,24,0.00010055381944457,0.00021965064937534302,0.00016724191879072424
isotropic,1024,6,25,0.0001790401735858966,0.00010930945309277861,0.0002296095525266554
isotropic,1024,6,26,0.00012665641798926045,0.0001963209756329059,0.00018978279905278089
isotropic,1024,6,27,4.564053524744167e-05,0.0002922560927981046,0.00015939553142719587
isotropic,1024,6,28,1.5175679734864945e-05,0.0008601001276190335,0.00013759618836718638
isotropic,1024,6,29,8.480219056488323e-05,0.00015523488965184435,0.0001743071531632269
isotropic,1024,6,30,6.45985981590814e-05,0.00042177529263622503,0.0001693623998843268
isotropic,1024,6,31,0.0001743743350663021,0.0003128932685480016,0.00021355290352449949
isotropic,1024,6,32,4.11354993479861e-05,0.00032233523867364637,0.00015596569973592175
isotropic,1024,6,33,4.010635558271842e-05,0.00035721240174714893,0.00014560278123565372
isotropic,1024,6,34,9.56074076046355e-06,0.0004231776908460469,0.00014232981390714525
isotropic,1024,6,35,7.200214899344431e-05,0.00023920539487753495,0.00017512910282193515
isotropic,1024,7,0,0.00015925349599048115,7.911184793502467e-05,7.71680731334055e-05
isotropic,1024,7,1,0.00014803727993574427,0.0002494427201332575,6.851973799238184e-05
isotropic,1024,7,2,0.0002002593805376973,0.0009953294483727325,0.00013083802813473473
isotropic,1024,7,3,0.00031360538244256915,0.0006088597816371858,0.0002230907774981395
isotropic,1024,7,4,0.00019284187772280198,0.0002810456702528551,0.00011134059410365882
isotropic,1024,7,5,0.00015263332715751598,0.00016318158868802013,8.233505282158661e-05
isotropic,1024,7,6,0.00017482545487435827,0.00019952210706762147,8.626125544724065e-05
isotropic,1024,7,7,0.00015227991871138633,0.0001352911856930866,8.305809995268754e-05
isotropic,1024,7,8,0.00014163361649606945,3.0062444725534266e-05,6.924053686923015e-05
isotropic,1024,7,9,0.00016836720721422513,0.00018241269206806742,8.407301130104587e-05
isotropic,1024,7,10,0.000158411897232582,0.00017169932433885675,7.787366533222175e-05
isotropic,1024,7,11,0.00020326700201642493,0.0002783766478845737,0.00012380770136273745
